identifier,,Unnamed: 0,identifier,topic_num,weight,Department,title,identifier1,topic_num1,weight1,Department1,title1,source,target
f3ng4ns6,3374673,3374674,f3ng4ns6,topic25,0.000935,English,"Antibody Aesthetics : Insecurity at the Intersection of Twentieth-Century Culture, Politics, and Science",f3sf2t94,topic25,0.0014089582269999998,Sociology,"The Effects of Party Identification on Attitudes toward Reproductive Rights, 1977-2010",1167,1400
f3ng4ntn,3375958,3375959,f3ng4ntn,topic19,0.000412,Chemistry,"Advances in organic synthesis via micellar catalysis using benign ""designer"" surfactants",f3x63k29,topic19,0.00035299999999999996,Chemistry,"Understanding Multiple Bonding Interactions with Uranium and the Group 16 Elements (E = Oxygen, Sulfur, Selenium, Tellurium)",1168,1626
f3ng4ntn,3376539,3376540,f3ng4ntn,topic25,0.054038026579999995,Chemistry,"Advances in organic synthesis via micellar catalysis using benign ""designer"" surfactants",f3zk5dnq,topic25,0.001147138536,Communication,Three to Five Years Work Experience Required: Exploring the Role of Past Work Experience in Neophyte and Veteran Newcomer Assimilation Processes and Organizational Identification,1168,1705
f3ng4ntn,3376608,3376609,f3ng4ntn,topic7,0.001488987553,Chemistry,"Advances in organic synthesis via micellar catalysis using benign ""designer"" surfactants",f3nk3c07,topic7,0.01419442405,History,"Pulp Empire: Comic Books, Culture, and U.S. Foreign Policy, 1941-1955",1168,1169
f3ng4ntn,3376993,3376994,f3ng4ntn,topic7,0.001488987553,Chemistry,"Advances in organic synthesis via micellar catalysis using benign ""designer"" surfactants",f3wh2n5w,topic7,0.2000466955,Biomolecular Science and Engineering,"Assembly, function, and sensitivity of the skin microbiome of the Sierra Nevada yellow-legged frog (Rana sierrae) in the face of invasion by the fungal pathogen, Batrachochytrium dendrobatidis",1168,1584
f3ng4ntn,3376915,3376916,f3ng4ntn,topic7,0.001488987553,Chemistry,"Advances in organic synthesis via micellar catalysis using benign ""designer"" surfactants",f3v122rb,topic7,0.07920380146,Global and International Studies,Community development: An exploration of its utility as a development approach,1168,1495
f3nk3bzc,3378364,3378365,f3nk3bzc,topic7,0.01331776824,Music,Revival and Antiquation: Modernism's Musical Pasts,f3nk3c6x,topic7,0.054480127770000004,Materials,Growth and Carrier Transport Studies of III-Nitride Alloys by Ammonia Molecular Beam Epitaxy,1169,1171
f3nk3bzc,3378175,3378176,f3nk3bzc,topic25,0.0011674772689999999,Music,Revival and Antiquation: Modernism's Musical Pasts,f3v9861m,topic25,0.12470667869999999,Electrical and Computer Engineering,"Separation, Denoising, and Reconstruction of 4D Embryonic Cardiac Microscopy Datasets for Improved Visualization and Flow Analysis",1169,1513
f3nk3bzc,3378187,3378188,f3nk3bzc,topic25,0.0011674772689999999,Music,Revival and Antiquation: Modernism's Musical Pasts,f3vh5m02,topic25,0.3341604861,Computer Science,Enabling Wide-Scale Computer Science Education through Improved Automated Assessment Tools,1169,1525
f3nk3bzc,3377742,3377743,f3nk3bzc,topic19,0.000414,Music,Revival and Antiquation: Modernism's Musical Pasts,f3vx0drp,topic19,0.000325,Electrical and Computer Engineering,Localized visual feature representations for classification and visual search,1169,1552
f3nk3bzc,3377181,3377182,f3nk3bzc,topic14,0.01793405719,Music,Revival and Antiquation: Modernism's Musical Pasts,f3x63jwn,topic14,0.01880257045,History,Confronting the Stasi Past: The Re-Birth of Democracy and the Death of the East German Secret Police,1169,1624
f3nk3c07,3379313,3379314,f3nk3c07,topic19,0.3231606641,History,"Pulp Empire: Comic Books, Culture, and U.S. Foreign Policy, 1941-1955",f3rv0nht,topic19,0.0005070000000000001,Electrical and Computer Engineering,"Co-Optimization of Communication, Motion and Sensing in Mobile Robotic Operations",1170,1365
f3nk3c07,3379551,3379552,f3nk3c07,topic19,0.3231606641,History,"Pulp Empire: Comic Books, Culture, and U.S. Foreign Policy, 1941-1955",f3z899dr,topic19,0.000343,Communication,Dynamics of Persuasion in Response to Public Service Announcements,1170,1688
f3nk3c07,3379084,3379085,f3nk3c07,topic17,0.00022200000000000003,History,"Pulp Empire: Comic Books, Culture, and U.S. Foreign Policy, 1941-1955",f3ww7fmx,topic17,0.00046100000000000004,Statistics and Applied Probability,Asymptotic Behavior of Worst Case Scenario Prices in Uncertain Volatility Models,1170,1605
f3nk3c07,3380089,3380090,f3nk3c07,topic7,0.01419442405,History,"Pulp Empire: Comic Books, Culture, and U.S. Foreign Policy, 1941-1955",f3p26w6d,topic7,0.04704872701999999,Geological Sciences,The Form and Function of Bar-Built Coastal Lagoons,1170,1196
f3nk3c07,3379053,3379054,f3nk3c07,topic17,0.00022200000000000003,History,"Pulp Empire: Comic Books, Culture, and U.S. Foreign Policy, 1941-1955",f3vm49g8,topic17,0.000165,History,Curing A Sick Nation : Public Health and Citizenship in Colombia 1930-1940,1170,1533
f3nk3c5g,3380981,3380982,f3nk3c5g,topic19,0.000199,Philosophy,"Semantics, Pragmatics, and the Nature of Semantic Theories",f3zp443w,topic19,0.00045700000000000005,English,"And the Wound Speaks: Language, Trauma, Topography and Uncreation",1171,1713
f3nk3c5g,3381287,3381288,f3nk3c5g,topic25,0.006257151596,Philosophy,"Semantics, Pragmatics, and the Nature of Semantic Theories",f3tm787j,topic25,0.001006819364,"Molecular, Cellular and Developmental Biology",Contact Dependent Growth Inhibition System of Uropathogenic Escherichia coli 536,1171,1470
f3nk3c5g,3381309,3381310,f3nk3c5g,topic25,0.006257151596,Philosophy,"Semantics, Pragmatics, and the Nature of Semantic Theories",f3v122qw,topic25,0.1447790739,Electrical and Computer Engineering,"Modeling, Design, and Fabrication of Carbon Nanostructures for Next-Generation Integrated Circuit Interconnects and Passive Devices",1171,1494
f3nk3c5g,3380776,3380777,f3nk3c5g,topic19,0.000199,Philosophy,"Semantics, Pragmatics, and the Nature of Semantic Theories",f3t153fj,topic19,0.1125884308,Political Science,"Education, Foundations, and Transparency : The Role of Philanthropy and Oversight in K-12 Education Reform",1171,1437
f3nk3c5g,3381805,3381806,f3nk3c5g,topic7,0.08614180333999999,Philosophy,"Semantics, Pragmatics, and the Nature of Semantic Theories",f3t72fkd,topic7,0.0211397971,English,Nineteenth-century playground: Imagining the past in contemporary middlebrow culture,1171,1447
f3nk3c6x,3382865,3382866,f3nk3c6x,topic25,0.03292974461,Materials,Growth and Carrier Transport Studies of III-Nitride Alloys by Ammonia Molecular Beam Epitaxy,f3r49nxc,topic25,0.04511559766,Mathematics,On decay properties of solutions to the IVP for the Benjamin-Ono equation,1172,1321
f3nk3c6x,3383452,3383453,f3nk3c6x,topic7,0.054480127770000004,Materials,Growth and Carrier Transport Studies of III-Nitride Alloys by Ammonia Molecular Beam Epitaxy,f3st7mr5,topic7,0.001643481887,Chemistry,Modular Approaches to New Functional Materials,1172,1420
f3nk3c6x,3382954,3382955,f3nk3c6x,topic25,0.03292974461,Materials,Growth and Carrier Transport Studies of III-Nitride Alloys by Ammonia Molecular Beam Epitaxy,f3sx6bck,topic25,0.000753,Psychological and Brain Sciences,Individual and Strategy Differences in Allocentric-Heading Recall and its Neural Basis,1172,1429
f3nk3c6x,3382489,3382490,f3nk3c6x,topic19,0.00037200000000000004,Materials,Growth and Carrier Transport Studies of III-Nitride Alloys by Ammonia Molecular Beam Epitaxy,f3sf2t3f,topic19,0.006399593809,Psychology,The Effects of Prenatal Stress and Adult Neural Stem Cell Ablation on Alcohol Consumption and Seeking-Behaviors,1172,1396
f3nk3c6x,3382928,3382929,f3nk3c6x,topic25,0.03292974461,Materials,Growth and Carrier Transport Studies of III-Nitride Alloys by Ammonia Molecular Beam Epitaxy,f3sf2t5b,topic25,0.2492655346,Media Arts and Technology,An Analysis-Synthesis Approach to the Creative Processing of Video Signals,1172,1398
f3np22c3,3383854,3383855,f3np22c3,topic13,0.01196098022,Sociology,The Bears: Exploring the Alternative Sexual Aesthetics of a Gay Male Subculture,f3tq5zng,topic13,0.007821662423,Materials,Failure of Ceramic Composites in Non-Uniform Stress Fields,1173,1476
f3np22c3,3384772,3384773,f3np22c3,topic7,0.014373407040000001,Sociology,The Bears: Exploring the Alternative Sexual Aesthetics of a Gay Male Subculture,f3qf8r2t,topic7,0.001033556136,Global and International Studies,The Practice of Food Sovereignty and Buen Vivir in Ecuador's Sierra Region,1173,1282
f3np22c3,3384833,3384834,f3np22c3,topic7,0.014373407040000001,Sociology,The Bears: Exploring the Alternative Sexual Aesthetics of a Gay Male Subculture,f3rj4gk2,topic7,0.09287025574999999,Economics,Macroeconomic Implications of Changes in the Composition of the Labor Force,1173,1346
f3np22c3,3385060,3385061,f3np22c3,topic7,0.014373407040000001,Sociology,The Bears: Exploring the Alternative Sexual Aesthetics of a Gay Male Subculture,f3wq01w5,topic7,0.02082796888,French,"Severine, Colette, Andree Viollis: Three Women Writers and the Daily Press in Third-Republic France",1173,1593
f3np22c3,3384887,3384888,f3np22c3,topic7,0.014373407040000001,Sociology,The Bears: Exploring the Alternative Sexual Aesthetics of a Gay Male Subculture,f3sj1hhr,topic7,0.03298668181,"Molecular, Cellular and Developmental Biology",Functional Analyses of the RNA-dependent Protein Kinase PKR and the Z-DNA Binding Orthologue PKZ in Mammalian Cells,1173,1404
f3np22dj,3386435,3386436,f3np22dj,topic7,0.053282036229999996,Environmental Science and Management,"The Legal, Ecological, and Economic Landscape for Rights-Based Fishery Management in the United States",f3t72fd5,topic7,0.04400805745,Political Science,The Spatial Context of Donations to Political Campaigns,1174,1445
f3np22dj,3386345,3386346,f3np22dj,topic7,0.053282036229999996,Environmental Science and Management,"The Legal, Ecological, and Economic Landscape for Rights-Based Fishery Management in the United States",f3rn35t4,topic7,0.01066941128,Materials,Investigating the Structure-Property Relationships of Aqueous Self-Assembled Materials,1174,1349
f3np22dj,3385830,3385831,f3np22dj,topic25,0.05775214727999999,Environmental Science and Management,"The Legal, Ecological, and Economic Landscape for Rights-Based Fishery Management in the United States",f3r78c9n,topic25,0.0007769999999999999,Art History,Naturalism and Libertinism in Seventeenth-Century Italian Painting,1174,1328
f3np22dj,3385480,3385481,f3np22dj,topic19,0.1613126683,Environmental Science and Management,"The Legal, Ecological, and Economic Landscape for Rights-Based Fishery Management in the United States",f3t153fj,topic19,0.1125884308,Political Science,"Education, Foundations, and Transparency : The Role of Philanthropy and Oversight in K-12 Education Reform",1174,1437
f3np22dj,3386489,3386490,f3np22dj,topic7,0.053282036229999996,Environmental Science and Management,"The Legal, Ecological, and Economic Landscape for Rights-Based Fishery Management in the United States",f3v40sbx,topic7,0.001422143751,Chemical Engineering,Surface Interactions in Biological Systems -- Myelin Membrane and Articular Cartilage,1174,1503
f3np22f0,3386994,3386995,f3np22f0,topic19,0.02205412077,"Counseling, Clinical and School Psychology",The Impact of Parenting Interventions on Family Functioning for Women in Residential Substance Abuse Treatment,f3sn0728,topic19,0.1292663597,History,The Decline of Moral and Political Authority: Mainstream Protestants in McCarthyite America,1175,1410
f3np22f0,3387727,3387728,f3np22f0,topic7,0.210146406,"Counseling, Clinical and School Psychology",The Impact of Parenting Interventions on Family Functioning for Women in Residential Substance Abuse Treatment,f3zp447p,topic7,0.002258661526,Electrical and Computer Engineering,Porting SPICE to iOS and Loading Netlists via QR Code,1175,1715
f3np22f0,3386883,3386884,f3np22f0,topic19,0.02205412077,"Counseling, Clinical and School Psychology",The Impact of Parenting Interventions on Family Functioning for Women in Residential Substance Abuse Treatment,f3pz571w,topic19,0.00066,Mathematics,Limits Under Conjugacy of the Diagonal Cartan Subgroup in SLn(R),1175,1252
f3np22f0,3387698,3387699,f3np22f0,topic7,0.210146406,"Counseling, Clinical and School Psychology",The Impact of Parenting Interventions on Family Functioning for Women in Residential Substance Abuse Treatment,f3z31wvv,topic7,0.1070750234,Education,Community College Transfer to Four-Year Institutions: A Latent Class Structural Equation Model,1175,1682
f3np22f0,3387170,3387171,f3np22f0,topic19,0.02205412077,"Counseling, Clinical and School Psychology",The Impact of Parenting Interventions on Family Functioning for Women in Residential Substance Abuse Treatment,f3xg9pb5,topic19,0.000304,Earth Science,"Miocene ungulates from Laguna del Laja, Chile, and an assessment of the Laguna del Laja faunas",1175,1644
f3np22jb,3388551,3388552,f3np22jb,topic9,0.01903801234,Geological Sciences,"Stratigraphy, structure, and geochronology of the Abanico Formation in the Principal Cordillera, central Chile: Evidence of protracted volcanism and implications for Andean tectonics",f3tb14wc,topic9,0.0040590995480000005,Chemical Engineering,Fundamental Investigations of Phase Separation in Multiphase Fluids,1176,1451
f3np22jb,3388368,3388369,f3np22jb,topic7,0.119004885,Geological Sciences,"Stratigraphy, structure, and geochronology of the Abanico Formation in the Principal Cordillera, central Chile: Evidence of protracted volcanism and implications for Andean tectonics",f3wd3xqq,topic7,0.0013254524119999998,Mechanical Engineering,Ergodic Quotients in Analysis of Dynamical Systems,1176,1577
f3np22jb,3387942,3387943,f3np22jb,topic26,0.06618660869,Geological Sciences,"Stratigraphy, structure, and geochronology of the Abanico Formation in the Principal Cordillera, central Chile: Evidence of protracted volcanism and implications for Andean tectonics",f3zc80sm,topic26,0.02470620127,Communication,The Communicative Construction of Safety in Wildland Firefighting,1176,1692
f3np22jb,3387897,3387898,f3np22jb,topic26,0.06618660869,Geological Sciences,"Stratigraphy, structure, and geochronology of the Abanico Formation in the Principal Cordillera, central Chile: Evidence of protracted volcanism and implications for Andean tectonics",f3vh5ktd,topic26,0.000297,Theater Studies,"Performing Politics: Visibility, Identity, and Meaning-Making in Docudrama",1176,1522
f3np22jb,3387964,3387965,f3np22jb,topic6,0.0048270390940000005,Geological Sciences,"Stratigraphy, structure, and geochronology of the Abanico Formation in the Principal Cordillera, central Chile: Evidence of protracted volcanism and implications for Andean tectonics",f3r78cb3,topic6,0.016329589819999997,Chicana and Chicano Studies,Radical Storytelling: Reading Chicana Survival Narratives,1176,1329
f3np22ks,3389966,3389967,f3np22ks,topic7,0.123342356,Global and International Studies,Measuring the Impact of a Low-Cost Wheelchair Distribution in Southern India,f3s46q5h,topic7,0.0019614807500000003,Statistics and Applied Probability,A change-point problem and preliminary test estimation in circular statistics,1177,1385
f3np22ks,3389759,3389760,f3np22ks,topic25,0.10473214369999999,Global and International Studies,Measuring the Impact of a Low-Cost Wheelchair Distribution in Southern India,f3zp447p,topic25,0.06414635876000001,Electrical and Computer Engineering,Porting SPICE to iOS and Loading Netlists via QR Code,1177,1715
f3np22ks,3389614,3389615,f3np22ks,topic25,0.10473214369999999,Global and International Studies,Measuring the Impact of a Low-Cost Wheelchair Distribution in Southern India,f3vt1q8g,topic25,0.01106735238,Sociology,Not That Kind of Adult Toy : A Post-Adolescent Predilection for Plastic Playthings,1177,1543
f3np22ks,3390003,3390004,f3np22ks,topic7,0.123342356,Global and International Studies,Measuring the Impact of a Low-Cost Wheelchair Distribution in Southern India,f3st7n0q,topic7,0.03057875152,Comparative Literature,A Very Modern Mystery : Investigating Community in Detective Fiction from Poe to Pynchon,1177,1424
f3np22ks,3389730,3389731,f3np22ks,topic25,0.10473214369999999,Global and International Studies,Measuring the Impact of a Low-Cost Wheelchair Distribution in Southern India,f3z31wk8,topic25,0.014827723869999998,"and California Polytechnic State University. Education, Joint Program Cal Poly SLO",How African American Students Define Leadership,1177,1677
f3np22m7,3390424,3390425,f3np22m7,topic19,0.04116588611,History,"Food Redistribution during China's Qin and Han Periods: Accordance and discordance among ideologies, policies, and their implementation",f3qv3jhd,topic19,0.03834986327,Art History,This Charming Symmetry of Contradictions: The Arabesque and the Emerging Bourgeois Family in Philipp Otto Runge's Fall of the Fatherland (1809),1178,1299
f3np22m7,3390903,3390904,f3np22m7,topic25,0.08593830905,History,"Food Redistribution during China's Qin and Han Periods: Accordance and discordance among ideologies, policies, and their implementation",f3r49nr4,topic25,0.03346314936,Education,Pedagogy and Practice: Providing Opportunities for Students to Develop Criticality in an Undergraduate Black Studies Course,1178,1318
f3np22m7,3390552,3390553,f3np22m7,topic19,0.04116588611,History,"Food Redistribution during China's Qin and Han Periods: Accordance and discordance among ideologies, policies, and their implementation",f3tq5zpx,topic19,0.03726975585,Political Science,The Political Impact of Agenda Setting and Framing : A Comparative Study of the English and Spanish American Media,1178,1477
f3np22m7,3390788,3390789,f3np22m7,topic25,0.08593830905,History,"Food Redistribution during China's Qin and Han Periods: Accordance and discordance among ideologies, policies, and their implementation",f3nz85vn,topic25,0.006501142331,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",1178,1192
f3np22m7,3390911,3390912,f3np22m7,topic25,0.08593830905,History,"Food Redistribution during China's Qin and Han Periods: Accordance and discordance among ideologies, policies, and their implementation",f3r78ccj,topic25,0.001114770983,"Ecology, Evolution and Marine Biology",Ecological impacts of mountain yellow-legged frog (Rana muscosa and Rana sierrae) declines on Sierra Nevada lake communities,1178,1330
f3np22np,3391313,3391314,f3np22np,topic0,0.08207071833,Environmental Science and Management,Managing ecosystem services in the face of uncertainty: what is the role of biodiversity?,f3wh2n6b,topic0,0.01158457985,Environmental science and management,Adaptations to Changes in Environmental Conditions and Policies,1179,1585
f3np22np,3391745,3391746,f3np22np,topic19,0.006288009247,Environmental Science and Management,Managing ecosystem services in the face of uncertainty: what is the role of biodiversity?,f3zp442f,topic19,0.000559,"Molecular, Cellular and Developmental Biology",The Role of Outer-Membrane Receptor Binding in Contact-Dependent Growth Inhibition Systems,1179,1712
f3np22np,3391392,3391393,f3np22np,topic19,0.006288009247,Environmental Science and Management,Managing ecosystem services in the face of uncertainty: what is the role of biodiversity?,f3pg1pxk,topic19,0.00035,Geological Sciences,Paleoceanography of the Eastern Equatorial Pacific: Insights from a new Carnegie Platform stratigraphic record,1179,1224
f3np22np,3391438,3391439,f3np22np,topic19,0.006288009247,Environmental Science and Management,Managing ecosystem services in the face of uncertainty: what is the role of biodiversity?,f3qn64q6,topic19,0.01467481168,Geography,Understanding climate impacts on Mexican rainfed maize,1179,1290
f3np22np,3391442,3391443,f3np22np,topic19,0.006288009247,Environmental Science and Management,Managing ecosystem services in the face of uncertainty: what is the role of biodiversity?,f3qr4v2n,topic19,0.000343,Geography,"Incorporation of salt-rich dust from Owens Lake playa in soils along the Sierra Nevada piedmont: Soil properties, and ionic and isotopic ratios as provenance tracers",1179,1294
f3ns0rs1,3392454,3392455,f3ns0rs1,topic19,0.03982235365,Music,A Call to Sexual Arms: A Biographical Context to a Dramatic and Vocal Interpretation of the Songs of Benjamin Britten and W.H. Auden,f3qz2858,topic19,0.001183078283,Mathematics,Poincare inequalities under gauge transformations,1180,1310
f3ns0rs1,3393122,3393123,f3ns0rs1,topic7,0.02204816656,Music,A Call to Sexual Arms: A Biographical Context to a Dramatic and Vocal Interpretation of the Songs of Benjamin Britten and W.H. Auden,f3v69gj0,topic7,0.04214018011,Global and International Studies,Outer Space Policy and the Challenge of Governing the Commons,1180,1505
f3ns0rs1,3392770,3392771,f3ns0rs1,topic24,0.06860996699000001,Music,A Call to Sexual Arms: A Biographical Context to a Dramatic and Vocal Interpretation of the Songs of Benjamin Britten and W.H. Auden,f3r49nvg,topic24,0.00474793037,History,"Mississippi West: Race, Politics, and Civil Rights in California's Central Valley, 1947--1984",1180,1319
f3ns0rs1,3392823,3392824,f3ns0rs1,topic7,0.02204816656,Music,A Call to Sexual Arms: A Biographical Context to a Dramatic and Vocal Interpretation of the Songs of Benjamin Britten and W.H. Auden,f3nz85r9,topic7,0.06119792574,History,"Settler Colonialism after Empire: Race and the Politics of British Migration to Southern Africa, 1939--1980",1180,1189
f3ns0rs1,3392960,3392961,f3ns0rs1,topic7,0.02204816656,Music,A Call to Sexual Arms: A Biographical Context to a Dramatic and Vocal Interpretation of the Songs of Benjamin Britten and W.H. Auden,f3rb72k5,topic7,0.0048170983789999995,Materials,Strain Relaxation in Semipolar III-Nitrides for Light Emitting Diode Applications,1180,1333
f3ns0rtg,3394911,3394912,f3ns0rtg,topic7,0.005329108978,Computer Science,Towards Practical Privacy-Preserving Internet Services,f3v69grp,topic7,0.017068007969999997,History,"Muslim-Zoroastrian Relations and Religious Violence in Early Islamic Discourse, 600-1100 C.E",1181,1509
f3ns0rtg,3394919,3394920,f3ns0rtg,topic7,0.005329108978,Computer Science,Towards Practical Privacy-Preserving Internet Services,f3vd6wd3,topic7,0.036290539489999996,Physics,An Instrument to Measure Polarized CMB Foregrounds at 10 and 15 GHz,1181,1518
f3ns0rtg,3394003,3394004,f3ns0rtg,topic25,0.2134203791,Computer Science,Towards Practical Privacy-Preserving Internet Services,f3p26w9r,topic25,0.001971388464,Political Science,The Importance of Digital Skills in Understanding Online Political Behavior,1181,1199
f3ns0rtg,3393378,3393379,f3ns0rtg,topic17,0.046983831219999994,Computer Science,Towards Practical Privacy-Preserving Internet Services,f3qr4v9s,topic17,0.00024700000000000004,Electrical and computer engineering,Tractable Quantification of Metastability for Robust Bipedal Locomotion,1181,1297
f3ns0rtg,3394762,3394763,f3ns0rtg,topic7,0.005329108978,Computer Science,Towards Practical Privacy-Preserving Internet Services,f3rn3617,topic7,0.074791525,"Ecology, Evolution, and Marine Biology","The role of fluctuating food supply on recruitment, survival and population dynamics in the sea",1181,1351
f3ns0rvx,3396513,3396514,f3ns0rvx,topic7,0.07259830024,Economics,The Effect of Flood Risk on Housing Choices and Community Hazard Mitigation,f3sn06x2,topic7,0.01666678697,English,The Female Complaint and the Elizabethan Literary Profession,1182,1409
f3ns0rvx,3396116,3396117,f3ns0rvx,topic25,0.004515536843,Economics,The Effect of Flood Risk on Housing Choices and Community Hazard Mitigation,f3v98679,topic25,0.011994993870000002,East Asian Languages and Cultural Studies,"Urban Strangers : Representations of Migrant Workers in Contemporary Chinese Literature, Film, and Popular Culture",1182,1516
f3ns0rvx,3395243,3395244,f3ns0rvx,topic17,0.09445836773,Economics,The Effect of Flood Risk on Housing Choices and Community Hazard Mitigation,f3rv0nht,topic17,0.000368,Electrical and Computer Engineering,"Co-Optimization of Communication, Motion and Sensing in Mobile Robotic Operations",1182,1365
f3ns0rvx,3396132,3396133,f3ns0rvx,topic25,0.004515536843,Economics,The Effect of Flood Risk on Housing Choices and Community Hazard Mitigation,f3vm49g8,topic25,0.026684274879999997,History,Curing A Sick Nation : Public Health and Citizenship in Colombia 1930-1940,1182,1533
f3ns0rvx,3395905,3395906,f3ns0rvx,topic25,0.004515536843,Economics,The Effect of Flood Risk on Housing Choices and Community Hazard Mitigation,f3qc01mk,topic25,0.0010277723949999999,Chemistry,Kallikrein-7 as a template for the rational design of enhanced Abeta selectivity,1182,1275
f3ns0rz8,3396862,3396863,f3ns0rz8,topic14,0.1313515335,Theater Studies,Global Shakespeare at the Globe: Challenging the Tourist-Spectator,f3xk8cn4,topic14,0.01647366882,Physics,"Single-molecule elasticity of single-stranded DNA, a model flexible polyelectrolyte",1183,1647
f3ns0rz8,3397542,3397543,f3ns0rz8,topic19,0.005398673574,Theater Studies,Global Shakespeare at the Globe: Challenging the Tourist-Spectator,f3zp442f,topic19,0.000559,"Molecular, Cellular and Developmental Biology",The Role of Outer-Membrane Receptor Binding in Contact-Dependent Growth Inhibition Systems,1183,1712
f3ns0rz8,3397948,3397949,f3ns0rz8,topic25,0.011087222140000002,Theater Studies,Global Shakespeare at the Globe: Challenging the Tourist-Spectator,f3x63k29,topic25,0.02622306536,Chemistry,"Understanding Multiple Bonding Interactions with Uranium and the Group 16 Elements (E = Oxygen, Sulfur, Selenium, Tellurium)",1183,1626
f3ns0rz8,3397053,3397054,f3ns0rz8,topic17,0.0153923081,Theater Studies,Global Shakespeare at the Globe: Challenging the Tourist-Spectator,f3w66j0t,topic17,0.00041900000000000005,Physics,"Aspects of emergent geometry, strings, and branes in gauge / gravity duality",1183,1569
f3ns0rz8,3396807,3396808,f3ns0rz8,topic14,0.1313515335,Theater Studies,Global Shakespeare at the Globe: Challenging the Tourist-Spectator,f3p26w7v,topic14,0.06680557584999999,Film and Media Studies,Vital Communication: Conflict Correspondents in Network Culture,1183,1197
f3ns0s04,3398972,3398973,f3ns0s04,topic7,0.1111818441,Geography,Assessing Inequality using Geographic Income Distributions,f3nv9gcf,topic7,0.007033658175999999,Electrical and Computer Engineering,Sub-wavelength Metal Gratings for In-plane Lasers and Integrated Optical Elements,1184,1186
f3ns0s04,3399317,3399318,f3ns0s04,topic7,0.1111818441,Geography,Assessing Inequality using Geographic Income Distributions,f3vx0drp,topic7,0.001177635884,Electrical and Computer Engineering,Localized visual feature representations for classification and visual search,1184,1552
f3ns0s04,3398624,3398625,f3ns0s04,topic25,0.001657170295,Geography,Assessing Inequality using Geographic Income Distributions,f3rb72jq,topic25,0.001341958419,Education,Assessment and Emphasis of Parent-Effective Strategies in Parent Training for Children with Autism: An Exploratory Study,1184,1332
f3ns0s04,3398928,3398929,f3ns0s04,topic25,0.001657170295,Geography,Assessing Inequality using Geographic Income Distributions,f3z31wjt,topic25,0.23749225710000002,Computer Science,Defending Against Malicious Software,1184,1676
f3ns0s04,3399184,3399185,f3ns0s04,topic7,0.1111818441,Geography,Assessing Inequality using Geographic Income Distributions,f3sn0728,topic7,0.001361043624,History,The Decline of Moral and Political Authority: Mainstream Protestants in McCarthyite America,1184,1410
f3ns0s21,3400337,3400338,f3ns0s21,topic25,0.0059518547250000005,Global and International Studies,The Remaking of Inner City Johannesburg and the Right to the City: A Case Study of the Maboneng Precinct,f3q52mkv,topic25,0.002291548947,"Counseling, Clinical and School Psychology",Student Engagement and Motivation: An Evaluation of Their Relations to Social- Emotional and Behavioral Functioning,1185,1260
f3ns0s21,3399600,3399601,f3ns0s21,topic1,0.37789067049999997,Global and International Studies,The Remaking of Inner City Johannesburg and the Right to the City: A Case Study of the Maboneng Precinct,f3x34vnk,topic1,0.004049674396,Chemical Engineering,Poly(Glycidyl Ether)-Based Battery Electrolytes: Correlating Polymer Properties to Ion Transport,1185,1621
f3ns0s21,3399556,3399557,f3ns0s21,topic1,0.37789067049999997,Global and International Studies,The Remaking of Inner City Johannesburg and the Right to the City: A Case Study of the Maboneng Precinct,f3pc30hn,topic1,0.1933362475,Anthropology,"Household and Community Organization at Nimatlala, an Island Chumash Village on Limuw (Santa Cruz Island), California",1185,1217
f3ns0s21,3400444,3400445,f3ns0s21,topic25,0.0059518547250000005,Global and International Studies,The Remaking of Inner City Johannesburg and the Right to the City: A Case Study of the Maboneng Precinct,f3s75df1,topic25,0.02284229212,Electrical and Computer Engineering,Linewidth narrowing and the onset of coherence collapse in an integrated hybrid Silicon laser with external feedback,1185,1388
f3ns0s21,3400263,3400264,f3ns0s21,topic19,0.09974922535,Global and International Studies,The Remaking of Inner City Johannesburg and the Right to the City: A Case Study of the Maboneng Precinct,f3zs2tnm,topic19,0.000231,Materials,Processing-Property-Performance Relationships in Solution-Processed Small Molecule Bulk Heterojunction Organic Solar Cells,1185,1723
f3nv9g66,3401862,3401863,f3nv9g66,topic7,0.0576493041,Education,Modeling the Change in PSAT Scores: A Growth Modeling Approach,f3xp732v,topic7,0.3823416524,Psychology,Association between a dopamine transporter polymorphism and fractional anisotropy in the substantia nigra: a diffusion tensor imaging study,1186,1654
f3nv9g66,3400991,3400992,f3nv9g66,topic25,0.016380434909999998,Education,Modeling the Change in PSAT Scores: A Growth Modeling Approach,f3qf8qt8,topic25,0.001792504726,Religious Studies,Imagining the End: Apocalyptic Imagery in Visual Media,1186,1278
f3nv9g66,3401328,3401329,f3nv9g66,topic25,0.016380434909999998,Education,Modeling the Change in PSAT Scores: A Growth Modeling Approach,f3xs5sdw,topic25,0.04402428744,Economics,Three Essays in Development Economics,1186,1661
f3nv9g66,3401430,3401431,f3nv9g66,topic7,0.0576493041,Education,Modeling the Change in PSAT Scores: A Growth Modeling Approach,f3nz85vn,topic7,0.02851949068,Feminist Studies,"No Effort, No Entry : Vestimentary Systems in ""Africa's Gay Capital""",1186,1192
